                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                   2.87,                 23.537,                 3.8205,                0.00021,                0.35163,                0.00059,                0.00018,                 2.2795,                 62.427,                 3.0196,              0.0003334,              0.0003334,              0.0003334
